Invoice Number,UID,LogType,Box ID,Scanned At,Updated At,Scanned By,Product Name,Batch Code,Size,Manufactured At,Expiry At,To,From,Remarks,Entry Type,Active,Organization,Company,Warehouse,Customer Code,Customer Name,SalesReturn,ReturnedFromSameCustomer,UniqueBoxId
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JXK-1RC,10-03-2025 15:18:04,10-03-2025 15:18:04,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JXK-1RC
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J8T-6BA,10-03-2025 15:18:13,10-03-2025 15:18:13,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J8T-6BA
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I3L-F45,10-03-2025 15:18:35,10-03-2025 15:18:35,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I3L-F45
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J0R-XD7,10-03-2025 15:18:37,10-03-2025 15:18:37,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J0R-XD7
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JKU-C5W,10-03-2025 15:18:45,10-03-2025 15:18:45,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JKU-C5W
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I5N-4T3,10-03-2025 15:19:00,10-03-2025 15:19:00,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I5N-4T3
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J8V-VX0,10-03-2025 15:19:18,10-03-2025 15:19:18,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J8V-VX0
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JJU-M1M,10-03-2025 15:19:20,10-03-2025 15:19:21,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JJU-M1M
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JAZ-183,10-03-2025 15:19:29,10-03-2025 15:19:29,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JAZ-183
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JXN-6Z3,10-03-2025 15:19:38,10-03-2025 15:19:38,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JXN-6Z3
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IOI-R06,10-03-2025 15:19:56,10-03-2025 15:19:56,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IOI-R06
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I72-8ZY,10-03-2025 15:19:59,10-03-2025 15:19:59,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I72-8ZY
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JQV-TBE,10-03-2025 15:20:08,10-03-2025 15:20:08,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JQV-TBE
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J0A-FLG,10-03-2025 15:20:34,10-03-2025 15:20:34,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J0A-FLG
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JYK-3AB,10-03-2025 15:20:40,10-03-2025 15:20:40,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JYK-3AB
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IYC-JJZ,10-03-2025 15:20:51,10-03-2025 15:20:51,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IYC-JJZ
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JR9-3TF,10-03-2025 15:21:14,10-03-2025 15:21:14,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JR9-3TF
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JUF-7U3,10-03-2025 15:21:18,10-03-2025 15:21:19,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JUF-7U3
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JJI-NLM,10-03-2025 15:21:35,10-03-2025 15:21:35,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JJI-NLM
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JRR-ELK,10-03-2025 15:21:59,10-03-2025 15:21:59,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JRR-ELK
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JPK-LLV,10-03-2025 15:22:02,10-03-2025 15:22:02,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JPK-LLV
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JT1-TYA,10-03-2025 15:22:18,10-03-2025 15:22:19,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JT1-TYA
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IW7-8W0,10-03-2025 15:22:35,10-03-2025 15:22:35,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IW7-8W0
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JKE-D9Q,10-03-2025 15:22:41,10-03-2025 15:22:42,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JKE-D9Q
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I7K-PBG,10-03-2025 15:22:59,10-03-2025 15:23:00,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I7K-PBG
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IRC-A3B,10-03-2025 15:23:19,10-03-2025 15:23:20,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IRC-A3B
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JKZ-HGQ,10-03-2025 15:23:42,10-03-2025 15:23:42,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JKZ-HGQ
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JQ5-1L5,10-03-2025 15:23:49,10-03-2025 15:23:50,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JQ5-1L5
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IMT-37K,10-03-2025 15:23:59,10-03-2025 15:23:59,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IMT-37K
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JZR-4F6,10-03-2025 15:24:20,10-03-2025 15:24:20,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JZR-4F6
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JI3-8EI,10-03-2025 15:24:33,10-03-2025 15:24:33,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JI3-8EI
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I7N-ZDZ,10-03-2025 15:24:39,10-03-2025 15:24:39,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I7N-ZDZ
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JMU-LEO,10-03-2025 15:24:57,10-03-2025 15:24:58,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JMU-LEO
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IUB-QET,10-03-2025 15:25:21,10-03-2025 15:25:22,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IUB-QET
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JHR-L3N,10-03-2025 15:25:23,10-03-2025 15:25:23,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JHR-L3N
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-ION-T5A,10-03-2025 15:25:41,10-03-2025 15:25:41,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-ION-T5A
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JAN-819,10-03-2025 15:33:59,10-03-2025 15:34:00,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JAN-819
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IAQ-WPE,10-03-2025 15:34:04,10-03-2025 15:34:04,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IAQ-WPE
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I8S-GGQ,10-03-2025 15:34:05,10-03-2025 15:34:05,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I8S-GGQ
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JFG-FY7,10-03-2025 15:34:07,10-03-2025 15:34:07,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JFG-FY7
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I1G-VY3,10-03-2025 15:34:22,10-03-2025 15:34:22,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I1G-VY3
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IC6-IJC,10-03-2025 15:34:23,10-03-2025 15:34:24,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IC6-IJC
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JVZ-KDI,10-03-2025 15:35:48,10-03-2025 15:35:49,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JVZ-KDI
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J5O-6QP,10-03-2025 15:35:53,10-03-2025 15:35:53,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J5O-6QP
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JP7-4LQ,10-03-2025 15:36:15,10-03-2025 15:36:15,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JP7-4LQ
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J0I-SHM,10-03-2025 15:36:16,10-03-2025 15:36:16,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J0I-SHM
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JTS-HCF,10-03-2025 15:36:28,10-03-2025 15:36:28,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JTS-HCF
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I8S-RJK,10-03-2025 15:36:29,10-03-2025 15:36:29,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I8S-RJK
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-J3X-QZD,10-03-2025 15:37:08,10-03-2025 15:37:08,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-J3X-QZD
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I9I-MME,10-03-2025 15:37:09,10-03-2025 15:37:09,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I9I-MME
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IBF-6I8,10-03-2025 15:37:38,10-03-2025 15:37:38,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IBF-6I8
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JCV-76L,10-03-2025 15:37:39,10-03-2025 15:37:39,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JCV-76L
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I9W-SI7,10-03-2025 15:37:48,10-03-2025 15:37:48,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I9W-SI7
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I4K-VX3,10-03-2025 15:37:48,10-03-2025 15:37:49,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I4K-VX3
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-I39-SVF,10-03-2025 15:38:23,10-03-2025 15:38:23,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-I39-SVF
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-JT4-K5I,10-03-2025 15:38:24,10-03-2025 15:38:24,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-JT4-K5I
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,I47-IAT-53N,10-03-2025 15:39:05,10-03-2025 15:39:05,8956048215,CORAGEN,0000200016,300ML,15/07/2024,14/07/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/I47-IAT-53N
